timestamp,pod_name,status,ready,reason,restarts,age
2025-06-15 23:22:50,browser-sandbox-browser-948aeb8c-20250615175037,Running,1/1,,0,2m13s
2025-06-15 23:22:50,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,8m44s
2025-06-15 23:22:50,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,13s
2025-06-15 23:22:50,browser-sandbox-browser-a68eaadf-20250615174436,Running,1/1,,0,8m14s
2025-06-15 23:22:50,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,4m14s
2025-06-15 23:22:50,browser-sandbox-browser-c8fab60a-20250615174736,Running,1/1,,0,5m14s
2025-06-15 23:22:50,browser-sandbox-browser-cec44e6b-20250615174906,Running,1/1,,0,3m44s
2025-06-15 23:22:50,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,5m44s
2025-06-15 23:22:50,browser-sandbox-browser-f28363a8-20250615174306,Running,1/1,,0,9m44s
2025-06-15 23:22:55,browser-sandbox-browser-0bdfabc4-20250615174936,Running,1/1,,0,3m19s
2025-06-15 23:22:55,browser-sandbox-browser-19b85da0-20250615174806,Running,1/1,,0,4m49s
2025-06-15 23:22:55,browser-sandbox-browser-2a88aeed-20250615174336,Running,1/1,,0,9m19s
2025-06-15 23:22:55,browser-sandbox-browser-2b795404-20250615174636,Running,1/1,,0,6m19s
2025-06-15 23:22:55,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,47s
2025-06-15 23:22:55,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,109s
2025-06-15 23:22:55,browser-sandbox-browser-5ec4cf6b-20250615174237,Running,1/1,,0,10m
2025-06-15 23:22:55,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,78s
2025-06-15 23:22:55,browser-sandbox-browser-7c9d9fdf-20250615174506,Running,1/1,,0,7m49s
2025-06-15 23:22:55,browser-sandbox-browser-86418c25-20250615175006,Running,1/1,,0,2m49s
2025-06-15 23:22:55,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,6m49s
2025-06-15 23:22:55,browser-sandbox-browser-8f7bfe92-20250615174536,Running,1/1,,0,7m19s
2025-06-15 23:22:55,browser-sandbox-browser-948aeb8c-20250615175037,Running,1/1,,0,2m18s
2025-06-15 23:22:55,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,8m49s
2025-06-15 23:22:55,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,18s
2025-06-15 23:22:55,browser-sandbox-browser-a68eaadf-20250615174436,Running,1/1,,0,8m19s
2025-06-15 23:22:55,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,4m19s
2025-06-15 23:22:55,browser-sandbox-browser-c8fab60a-20250615174736,Running,1/1,,0,5m19s
2025-06-15 23:22:55,browser-sandbox-browser-cec44e6b-20250615174906,Running,1/1,,0,3m49s
2025-06-15 23:22:55,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,5m49s
2025-06-15 23:22:55,browser-sandbox-browser-f28363a8-20250615174306,Running,1/1,,0,9m49s
2025-06-15 23:23:01,browser-sandbox-browser-0bdfabc4-20250615174936,Running,1/1,,0,3m25s
2025-06-15 23:23:01,browser-sandbox-browser-19b85da0-20250615174806,Running,1/1,,0,4m55s
2025-06-15 23:23:01,browser-sandbox-browser-2a88aeed-20250615174336,Running,1/1,,0,9m25s
2025-06-15 23:23:01,browser-sandbox-browser-2b795404-20250615174636,Running,1/1,,0,6m25s
2025-06-15 23:23:01,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,53s
2025-06-15 23:23:01,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,115s
2025-06-15 23:23:01,browser-sandbox-browser-5ec4cf6b-20250615174237,Running,1/1,,0,10m
2025-06-15 23:23:01,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,84s
2025-06-15 23:23:01,browser-sandbox-browser-7c9d9fdf-20250615174506,Running,1/1,,0,7m55s
2025-06-15 23:23:01,browser-sandbox-browser-86418c25-20250615175006,Running,1/1,,0,2m55s
2025-06-15 23:23:01,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,6m55s
2025-06-15 23:23:01,browser-sandbox-browser-8f7bfe92-20250615174536,Running,1/1,,0,7m25s
2025-06-15 23:23:01,browser-sandbox-browser-948aeb8c-20250615175037,Running,1/1,,0,2m24s
2025-06-15 23:23:01,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,8m55s
2025-06-15 23:23:01,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,24s
2025-06-15 23:23:01,browser-sandbox-browser-a68eaadf-20250615174436,Running,1/1,,0,8m25s
2025-06-15 23:23:01,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,4m25s
2025-06-15 23:23:01,browser-sandbox-browser-c8fab60a-20250615174736,Running,1/1,,0,5m25s
2025-06-15 23:23:01,browser-sandbox-browser-cec44e6b-20250615174906,Running,1/1,,0,3m55s
2025-06-15 23:23:01,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,5m55s
2025-06-15 23:23:01,browser-sandbox-browser-f28363a8-20250615174306,Running,1/1,,0,9m55s
2025-06-15 23:23:06,browser-sandbox-browser-0bdfabc4-20250615174936,Running,1/1,,0,3m30s
2025-06-15 23:23:06,browser-sandbox-browser-19b85da0-20250615174806,Running,1/1,,0,5m
2025-06-15 23:23:06,browser-sandbox-browser-2a88aeed-20250615174336,Running,1/1,,0,9m30s
2025-06-15 23:23:06,browser-sandbox-browser-2b795404-20250615174636,Running,1/1,,0,6m30s
2025-06-15 23:23:06,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,58s
2025-06-15 23:23:06,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,2m
2025-06-15 23:23:06,browser-sandbox-browser-5ec4cf6b-20250615174237,Running,1/1,,0,10m
2025-06-15 23:23:06,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,89s
2025-06-15 23:23:06,browser-sandbox-browser-7c9d9fdf-20250615174506,Running,1/1,,0,8m
2025-06-15 23:23:06,browser-sandbox-browser-86418c25-20250615175006,Running,1/1,,0,3m
2025-06-15 23:23:06,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,7m
2025-06-15 23:23:06,browser-sandbox-browser-8f7bfe92-20250615174536,Running,1/1,,0,7m30s
2025-06-15 23:23:06,browser-sandbox-browser-948aeb8c-20250615175037,Running,1/1,,0,2m29s
2025-06-15 23:23:06,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,9m
2025-06-15 23:23:06,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,29s
2025-06-15 23:23:06,browser-sandbox-browser-a68eaadf-20250615174436,Running,1/1,,0,8m30s
2025-06-15 23:23:06,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,4m30s
2025-06-15 23:23:06,browser-sandbox-browser-c8fab60a-20250615174736,Running,1/1,,0,5m30s
2025-06-15 23:23:06,browser-sandbox-browser-cec44e6b-20250615174906,Running,1/1,,0,4m
2025-06-15 23:23:06,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,6m
2025-06-15 23:23:06,browser-sandbox-browser-f28363a8-20250615174306,Running,1/1,,0,10m
2025-06-15 23:23:11,browser-sandbox-browser-0bdfabc4-20250615174936,Running,1/1,,0,3m35s
2025-06-15 23:23:11,browser-sandbox-browser-19b85da0-20250615174806,Running,1/1,,0,5m5s
2025-06-15 23:23:11,browser-sandbox-browser-2a88aeed-20250615174336,Running,1/1,,0,9m35s
2025-06-15 23:23:11,browser-sandbox-browser-2b795404-20250615174636,Running,1/1,,0,6m35s
2025-06-15 23:23:11,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,63s
2025-06-15 23:23:11,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,2m5s
2025-06-15 23:23:11,browser-sandbox-browser-5d384e25-20250615175306,Running,1/1,,0,5s
2025-06-15 23:23:11,browser-sandbox-browser-5ec4cf6b-20250615174237,Running,1/1,,0,10m
2025-06-15 23:23:11,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,94s
2025-06-15 23:23:11,browser-sandbox-browser-7c9d9fdf-20250615174506,Running,1/1,,0,8m5s
2025-06-15 23:23:11,browser-sandbox-browser-86418c25-20250615175006,Running,1/1,,0,3m5s
2025-06-15 23:23:11,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,7m5s
2025-06-15 23:23:11,browser-sandbox-browser-8f7bfe92-20250615174536,Running,1/1,,0,7m35s
2025-06-15 23:23:11,browser-sandbox-browser-948aeb8c-20250615175037,Running,1/1,,0,2m34s
2025-06-15 23:23:11,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,9m5s
2025-06-15 23:23:11,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,34s
2025-06-15 23:23:11,browser-sandbox-browser-a68eaadf-20250615174436,Running,1/1,,0,8m35s
2025-06-15 23:23:11,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,4m35s
2025-06-15 23:23:11,browser-sandbox-browser-c8fab60a-20250615174736,Running,1/1,,0,5m35s
2025-06-15 23:23:11,browser-sandbox-browser-cec44e6b-20250615174906,Running,1/1,,0,4m5s
2025-06-15 23:23:11,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,6m5s
2025-06-15 23:23:11,browser-sandbox-browser-f28363a8-20250615174306,Running,1/1,,0,10m
2025-06-15 23:23:17,browser-sandbox-browser-0bdfabc4-20250615174936,Running,1/1,,0,3m41s
2025-06-15 23:23:17,browser-sandbox-browser-19b85da0-20250615174806,Running,1/1,,0,5m11s
2025-06-15 23:23:17,browser-sandbox-browser-2a88aeed-20250615174336,Running,1/1,,0,9m41s
2025-06-15 23:23:17,browser-sandbox-browser-2b795404-20250615174636,Running,1/1,,0,6m41s
2025-06-15 23:23:17,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,69s
2025-06-15 23:23:17,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,2m11s
2025-06-15 23:23:17,browser-sandbox-browser-5d384e25-20250615175306,Running,1/1,,0,11s
2025-06-15 23:23:17,browser-sandbox-browser-5ec4cf6b-20250615174237,Running,1/1,,0,10m
2025-06-15 23:23:17,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,100s
2025-06-15 23:23:17,browser-sandbox-browser-7c9d9fdf-20250615174506,Running,1/1,,0,8m11s
2025-06-15 23:23:17,browser-sandbox-browser-86418c25-20250615175006,Running,1/1,,0,3m11s
2025-06-15 23:23:17,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,7m11s
2025-06-15 23:23:17,browser-sandbox-browser-8f7bfe92-20250615174536,Running,1/1,,0,7m41s
2025-06-15 23:23:17,browser-sandbox-browser-948aeb8c-20250615175037,Running,1/1,,0,2m40s
2025-06-15 23:23:17,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,9m11s
2025-06-15 23:23:17,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,40s
2025-06-15 23:23:17,browser-sandbox-browser-a68eaadf-20250615174436,Running,1/1,,0,8m41s
2025-06-15 23:23:17,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,4m41s
2025-06-15 23:23:17,browser-sandbox-browser-c8fab60a-20250615174736,Running,1/1,,0,5m41s
2025-06-15 23:23:17,browser-sandbox-browser-cec44e6b-20250615174906,Running,1/1,,0,4m11s
2025-06-15 23:23:17,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,6m11s
2025-06-15 23:23:17,browser-sandbox-browser-f28363a8-20250615174306,Running,1/1,,0,10m
2025-06-15 23:23:22,browser-sandbox-browser-0bdfabc4-20250615174936,Running,1/1,,0,3m46s
2025-06-15 23:23:22,browser-sandbox-browser-19b85da0-20250615174806,Running,1/1,,0,5m16s
2025-06-15 23:23:22,browser-sandbox-browser-2a88aeed-20250615174336,Running,1/1,,0,9m46s
2025-06-15 23:23:22,browser-sandbox-browser-2b795404-20250615174636,Running,1/1,,0,6m46s
2025-06-15 23:23:22,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,74s
2025-06-15 23:23:22,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,2m16s
2025-06-15 23:23:22,browser-sandbox-browser-5d384e25-20250615175306,Running,1/1,,0,16s
2025-06-15 23:23:22,browser-sandbox-browser-5ec4cf6b-20250615174237,Running,1/1,,0,10m
2025-06-15 23:23:22,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,105s
2025-06-15 23:23:22,browser-sandbox-browser-7c9d9fdf-20250615174506,Running,1/1,,0,8m16s
2025-06-15 23:23:22,browser-sandbox-browser-86418c25-20250615175006,Running,1/1,,0,3m16s
2025-06-15 23:23:22,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,7m16s
2025-06-15 23:23:22,browser-sandbox-browser-8f7bfe92-20250615174536,Running,1/1,,0,7m46s
2025-06-15 23:23:22,browser-sandbox-browser-948aeb8c-20250615175037,Running,1/1,,0,2m45s
2025-06-15 23:23:22,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,9m16s
2025-06-15 23:23:22,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,45s
2025-06-15 23:23:22,browser-sandbox-browser-a68eaadf-20250615174436,Running,1/1,,0,8m46s
2025-06-15 23:23:22,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,4m46s
2025-06-15 23:23:22,browser-sandbox-browser-c8fab60a-20250615174736,Running,1/1,,0,5m46s
2025-06-15 23:23:22,browser-sandbox-browser-cec44e6b-20250615174906,Running,1/1,,0,4m16s
2025-06-15 23:23:22,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,6m16s
2025-06-15 23:23:22,browser-sandbox-browser-f28363a8-20250615174306,Running,1/1,,0,10m
2025-06-15 23:23:28,browser-sandbox-browser-0bdfabc4-20250615174936,Running,1/1,,0,3m52s
2025-06-15 23:23:28,browser-sandbox-browser-19b85da0-20250615174806,Running,1/1,,0,5m22s
2025-06-15 23:23:28,browser-sandbox-browser-2a88aeed-20250615174336,Running,1/1,,0,9m52s
2025-06-15 23:23:28,browser-sandbox-browser-2b795404-20250615174636,Running,1/1,,0,6m52s
2025-06-15 23:23:28,browser-sandbox-browser-3bc2d3b1-20250615175208,Running,1/1,,0,80s
2025-06-15 23:23:28,browser-sandbox-browser-53a313b8-20250615175106,Running,1/1,,0,2m22s
2025-06-15 23:23:28,browser-sandbox-browser-5d384e25-20250615175306,Running,1/1,,0,22s
2025-06-15 23:23:28,browser-sandbox-browser-5ec4cf6b-20250615174237,Running,1/1,,0,10m
2025-06-15 23:23:28,browser-sandbox-browser-7b8e7df8-20250615175137,Running,1/1,,0,111s
2025-06-15 23:23:28,browser-sandbox-browser-7c9d9fdf-20250615174506,Running,1/1,,0,8m22s
2025-06-15 23:23:28,browser-sandbox-browser-86418c25-20250615175006,Running,1/1,,0,3m22s
2025-06-15 23:23:28,browser-sandbox-browser-86a3edb0-20250615174606,Running,1/1,,0,7m22s
2025-06-15 23:23:28,browser-sandbox-browser-8f7bfe92-20250615174536,Running,1/1,,0,7m52s
2025-06-15 23:23:28,browser-sandbox-browser-948aeb8c-20250615175037,Running,1/1,,0,2m51s
2025-06-15 23:23:28,browser-sandbox-browser-9d8e24d9-20250615174406,Running,1/1,,0,9m22s
2025-06-15 23:23:28,browser-sandbox-browser-a4c37838-20250615175237,Running,1/1,,0,51s
2025-06-15 23:23:28,browser-sandbox-browser-a68eaadf-20250615174436,Running,1/1,,0,8m52s
2025-06-15 23:23:28,browser-sandbox-browser-c66fc520-20250615174836,Running,1/1,,0,4m52s
2025-06-15 23:23:28,browser-sandbox-browser-c8fab60a-20250615174736,Running,1/1,,0,5m52s
2025-06-15 23:23:28,browser-sandbox-browser-cec44e6b-20250615174906,Running,1/1,,0,4m22s
2025-06-15 23:23:28,browser-sandbox-browser-db03ec5c-20250615174706,Running,1/1,,0,6m22s
2025-06-15 23:23:28,browser-sandbox-browser-f28363a8-20250615174306,Running,1/1,,0,10m
2025-06-15 23:23:33,browser-sandbox-browser-0bdfabc4-20250615174936,Running,1/1,,0,3m57s
2025-06-15 23:23:33,browser-sandbox-browser-19b85da0-20250615174806,Running,1/1,,0,5m27s
